STATE,county,TRACT,AREALAND,POP100,H001001,H002001,H002005,H003001,H003002,H003003,P001001,P002001,P002002,P002005,P003001,P003002,P003003,P003004,P003005,P003006,P003007,P003008,P003009,P003010,P003026,P003047,P003063,P003070,P004001,P004002,P004003,P012001,P012002,P012026,P012A001,state,tract
42,3,280800,2575799,1099,644,644,0,644,386,258,1099,1099,0,0,1099,1060,61,989,1,4,4,1,39,36,3,0,0,0,1099,16,1083,1099,468,631,61,42,280800
42,3,281100,1739428,3093,1499,1499,0,1499,1426,73,3093,3093,0,0,3093,3044,2823,135,3,68,0,15,49,49,0,0,0,0,3093,23,3070,3093,1458,1635,2823,42,281100
42,3,281200,698316,1028,551,551,0,551,523,28,1028,1028,0,0,1028,1016,953,38,1,16,0,8,12,12,0,0,0,0,1028,5,1023,1028,448,580,953,42,281200
42,3,281400,1347251,2571,1102,1102,0,1102,1016,86,2571,2571,0,0,2571,2506,1630,846,10,8,0,12,65,57,7,1,0,0,2571,28,2543,2571,1164,1407,1630,42,281400
42,3,281500,608996,1628,717,717,0,717,667,50,1628,1628,0,0,1628,1607,1508,87,2,5,0,5,21,20,1,0,0,0,1628,11,1617,1628,794,834,1508,42,281500
42,3,290100,1273020,2191,1070,1070,0,1070,960,110,2191,2191,0,0,2191,2168,2063,88,3,7,3,4,23,20,0,0,3,0,2191,9,2182,2191,1096,1095,2063,42,290100
42,3,290200,1456184,4320,2045,2045,0,2045,1872,173,4320,4320,0,0,4320,4278,4190,66,5,15,1,1,42,39,2,0,1,0,4320,24,4296,4320,1984,2336,4190,42,290200
42,3,290400,1619779,4174,1999,1999,0,1999,1839,160,4174,4174,0,0,4174,4142,4047,69,5,18,0,3,32,31,1,0,0,0,4174,27,4147,4174,1974,2200,4047,42,290400
42,3,300100,791111,4432,1923,1923,0,1923,1684,239,4432,4432,0,0,4432,4356,2784,1481,8,49,1,33,76,62,14,0,0,0,4432,41,4391,4432,2052,2380,2784,42,300100
42,3,310100,4555477,457,228,228,0,228,203,25,457,457,0,0,457,452,449,1,0,2,0,0,5,5,0,0,0,0,457,1,456,457,232,225,449,42,310100
42,3,310200,2519424,3671,1619,1619,0,1619,1540,79,3671,3671,0,0,3671,3655,3623,18,2,11,0,1,16,12,2,2,0,0,3671,25,3646,3671,1756,1915,3623,42,310200
42,3,310300,2095221,937,387,387,0,387,374,13,937,937,0,0,937,920,812,88,18,2,0,0,17,12,5,0,0,0,937,7,930,937,476,461,812,42,310300
42,3,320400,857953,2244,953,953,0,953,901,52,2244,2244,0,0,2244,2234,2156,62,0,16,0,0,10,8,2,0,0,0,2244,6,2238,2244,1074,1170,2156,42,320400
42,3,320600,1469225,2419,1077,1077,0,1077,1034,43,2419,2419,0,0,2419,2405,2308,74,1,17,0,5,14,14,0,0,0,0,2419,11,2408,2419,1130,1289,2308,42,320600
42,3,320700,1310516,1797,773,773,0,773,738,35,1797,1797,0,0,1797,1779,1751,11,4,10,1,2,18,18,0,0,0,0,1797,22,1775,1797,880,917,1751,42,320700
42,3,401100,13218141,4642,2138,2138,0,2138,2038,100,4642,4642,0,0,4642,4609,4516,70,1,20,0,2,33,31,2,0,0,0,4642,17,4625,4642,2203,2439,4516,42,401100
42,3,401200,2647034,3458,1850,1850,0,1850,1559,291,3458,3458,0,0,3458,3399,3070,301,4,16,0,8,59,53,5,1,0,0,3458,38,3420,3458,1517,1941,3070,42,401200
42,3,401300,2968594,2834,1258,1258,0,1258,1199,59,2834,2834,0,0,2834,2826,2781,33,1,9,0,2,8,8,0,0,0,0,2834,5,2829,2834,1335,1499,2781,42,401300
42,3,402000,1325252,3543,1700,1700,0,1700,1507,193,3543,3543,0,0,3543,3515,3367,122,4,8,1,13,28,24,4,0,0,0,3543,19,3524,3543,1582,1961,3367,42,402000
42,3,403500,3224070,4993,2556,2556,0,2556,2170,386,4993,4993,0,0,4993,4924,4683,182,14,30,2,13,69,55,14,0,0,0,4993,45,4948,4993,2339,2654,4683,42,403500
42,3,404000,5976002,1362,682,682,0,682,606,76,1362,1362,0,0,1362,1348,1319,26,0,2,0,1,14,14,0,0,0,0,1362,1,1361,1362,613,749,1319,42,404000
42,3,405000,24279959,1286,569,569,0,569,527,42,1286,1286,0,0,1286,1284,1280,1,0,2,0,1,2,2,0,0,0,0,1286,1,1285,1286,648,638,1280,42,405000
42,3,406000,33460199,2504,1031,1031,0,1031,985,46,2504,2504,0,0,2504,2498,2472,5,1,17,1,2,6,6,0,0,0,0,2504,6,2498,2504,1261,1243,2472,42,406000
42,3,407001,48762695,4680,1944,1944,0,1944,1860,84,4680,4680,0,0,4680,4664,4634,8,7,5,0,10,16,15,1,0,0,0,4680,23,4657,4680,2288,2392,4634,42,407001
42,3,407002,26289545,6883,2640,2640,0,2640,2518,122,6883,6883,0,0,6883,6859,6806,26,6,20,0,1,24,19,5,0,0,0,6883,26,6857,6883,3354,3529,6806,42,407002
42,3,408001,26047748,4325,1688,1688,0,1688,1594,94,4325,4325,0,0,4325,4303,4251,20,5,18,0,9,22,22,0,0,0,0,4325,46,4279,4325,2037,2288,4251,42,408001
42,3,408002,11644392,4906,1820,1820,0,1820,1759,61,4906,4906,0,0,4906,4888,4824,23,2,35,0,4,18,18,0,0,0,0,4906,14,4892,4906,2393,2513,4824,42,408002
42,3,409000,43479000,7683,2500,2500,0,2500,2411,89,7683,7683,0,0,7683,7631,7465,61,5,86,2,12,52,48,4,0,0,0,7683,57,7626,7683,3765,3918,7465,42,409000
42,3,410000,2319148,1149,478,478,0,478,464,14,1149,1149,0,0,1149,1147,1133,0,1,10,0,3,2,2,0,0,0,0,1149,9,1140,1149,568,581,1133,42,410000
42,3,411000,40394417,5996,2018,2018,0,2018,1944,74,5996,5996,0,0,5996,5952,5750,65,0,133,0,4,44,44,0,0,0,0,5996,41,5955,5996,3005,2991,5750,42,411000
42,3,412001,22411534,6501,2341,2341,0,2341,2258,83,6501,6501,0,0,6501,6458,6167,75,2,190,6,18,43,43,0,0,0,0,6501,40,6461,6501,3213,3288,6167,42,412001
42,3,412002,12772284,4863,1632,1632,0,1632,1608,24,4863,4863,0,0,4863,4833,4634,41,3,138,16,1,30,26,4,0,0,0,4863,21,4842,4863,2403,2460,4634,42,412002
42,3,413100,15933687,6773,2656,2656,0,2656,2535,121,6773,6773,0,0,6773,6722,6253,129,2,329,1,8,51,49,2,0,0,0,6773,64,6709,6773,3283,3490,6253,42,413100
42,3,413201,3769596,3850,1625,1625,0,1625,1582,43,3850,3850,0,0,3850,3819,3680,33,4,94,0,8,31,27,4,0,0,0,3850,36,3814,3850,1862,1988,3680,42,413201
42,3,413202,4061362,2715,1143,1143,0,1143,1111,32,2715,2715,0,0,2715,2692,2635,13,0,40,0,4,23,21,2,0,0,0,2715,17,2698,2715,1284,1431,2635,42,413202
42,3,413300,5809620,5116,1875,1875,0,1875,1807,68,5116,5116,0,0,5116,5103,4991,19,6,82,0,5,13,13,0,0,0,0,5116,25,5091,5116,2437,2679,4991,42,413300
42,3,413400,4498283,4584,1663,1663,0,1663,1638,25,4584,4584,0,0,4584,4556,4349,44,0,160,0,3,28,27,1,0,0,0,4584,17,4567,4584,2176,2408,4349,42,413400
42,3,413500,8773154,5984,2735,2735,0,2735,2486,249,5984,5984,0,0,5984,5916,5541,137,3,221,1,13,68,66,0,0,0,2,5984,43,5941,5984,2761,3223,5541,42,413500
42,3,414101,9645474,5612,1943,1943,0,1943,1892,51,5612,5612,0,0,5612,5606,5502,33,0,65,1,5,6,6,0,0,0,0,5612,25,5587,5612,2724,2888,5502,42,414101
42,3,414102,18035230,5971,2498,2498,0,2498,2248,250,5971,5971,0,0,5971,5953,5783,57,8,93,0,12,18,18,0,0,0,0,5971,33,5938,5971,2933,3038,5783,42,414102
42,3,414200,13857286,5943,2186,2186,0,2186,2113,73,5943,5943,0,0,5943,5920,5831,28,0,57,0,4,23,22,1,0,0,0,5943,35,5908,5943,2913,3030,5831,42,414200
42,3,415001,32884456,4042,1499,1499,0,1499,1421,78,4042,4042,0,0,4042,4027,3927,53,4,35,2,6,15,15,0,0,0,0,4042,22,4020,4042,1984,2058,3927,42,415001
42,3,415002,13014818,2767,958,958,0,958,926,32,2767,2767,0,0,2767,2749,2587,35,0,112,0,15,18,16,2,0,0,0,2767,15,2752,2767,1364,1403,2587,42,415002
42,3,416000,5798772,1802,838,838,0,838,797,41,1802,1802,0,0,1802,1796,1795,1,0,0,0,0,6,6,0,0,0,0,1802,2,1800,1802,868,934,1795,42,416000
42,3,417100,1093987,2400,1079,1079,0,1079,1020,59,2400,2400,0,0,2400,2394,2382,2,2,4,0,4,6,6,0,0,0,0,2400,4,2396,2400,1118,1282,2382,42,417100
42,3,417200,1321709,1428,723,723,0,723,665,58,1428,1428,0,0,1428,1423,1409,9,1,1,0,3,5,5,0,0,0,0,1428,4,1424,1428,685,743,1409,42,417200
42,3,418000,1241232,1899,887,887,0,887,853,34,1899,1899,0,0,1899,1899,1889,5,1,4,0,0,0,0,0,0,0,0,1899,9,1890,1899,867,1032,1889,42,418000
42,3,419000,15455110,3242,1637,1637,0,1637,1522,115,3242,3242,0,0,3242,3228,3169,22,3,32,0,2,14,14,0,0,0,0,3242,18,3224,3242,1535,1707,3169,42,419000
42,3,420000,841335,1550,931,931,0,931,858,73,1550,1550,0,0,1550,1543,1442,16,1,81,0,3,7,7,0,0,0,0,1550,10,1540,1550,720,830,1442,42,420000
42,3,421100,8762384,4197,1613,1613,0,1613,1553,60,4197,4197,0,0,4197,4174,3956,54,3,153,0,8,23,23,0,0,0,0,4197,28,4169,4197,2138,2059,3956,42,421100
42,3,421200,9454467,4659,1768,1768,0,1768,1695,73,4659,4659,0,0,4659,4631,4479,20,1,116,0,15,28,27,1,0,0,0,4659,73,4586,4659,2269,2390,4479,42,421200
42,3,422000,20288843,5436,1942,1942,0,1942,1875,67,5436,5436,0,0,5436,5395,5071,30,1,284,2,7,41,39,2,0,0,0,5436,37,5399,5436,2698,2738,5071,42,422000
42,3,423000,860920,2960,1584,1584,0,1584,1499,85,2960,2960,0,0,2960,2945,2904,8,1,27,0,5,15,15,0,0,0,0,2960,30,2930,2960,1283,1677,2904,42,423000
42,3,424000,1258956,3594,1911,1911,0,1911,1748,163,3594,3594,0,0,3594,3545,3369,137,1,23,2,13,49,39,7,0,3,0,3594,76,3518,3594,1619,1975,3369,42,424000
42,3,425000,1934076,3924,1934,1934,0,1934,1749,185,3924,3924,0,0,3924,3893,3837,30,14,6,0,6,31,31,0,0,0,0,3924,45,3879,3924,1849,2075,3837,42,425000
42,3,426300,5280924,6194,2467,2467,0,2467,2420,47,6194,6194,0,0,6194,6174,6121,23,3,23,2,2,20,15,5,0,0,0,6194,23,6171,6194,2993,3201,6121,42,426300
42,3,426400,3515805,4819,2141,2141,0,2141,2064,77,4819,4819,0,0,4819,4799,4739,30,5,17,0,8,20,19,1,0,0,0,4819,26,4793,4819,2221,2598,4739,42,426400
42,3,426700,3652203,2664,1260,1260,0,1260,1179,81,2664,2664,0,0,2664,2620,2484,16,1,115,0,4,44,42,2,0,0,0,2664,21,2643,2664,1274,1390,2484,42,426700
42,3,426800,5219461,5295,1942,1942,0,1942,1905,37,5295,5295,0,0,5295,5264,5210,11,1,39,1,2,31,31,0,0,0,0,5295,28,5267,5295,2615,2680,5210,42,426800
42,3,427000,1686168,4028,2085,2085,0,2085,1839,246,4028,4028,0,0,4028,3988,3907,39,8,7,0,27,40,33,7,0,0,0,4028,36,3992,4028,1969,2059,3907,42,427000
42,3,427100,6156053,5605,2161,2161,0,2161,2120,41,5605,5605,0,0,5605,5582,5498,17,1,50,4,12,23,23,0,0,0,0,5605,34,5571,5605,2699,2906,5498,42,427100
42,3,427200,4682393,5180,2363,2363,0,2363,2244,119,5180,5180,0,0,5180,5150,5087,25,7,24,0,7,30,25,5,0,0,0,5180,23,5157,5180,2391,2789,5087,42,427200
42,3,428100,874863,1424,602,602,0,602,576,26,1424,1424,0,0,1424,1421,1401,11,7,1,0,1,3,3,0,0,0,0,1424,2,1422,1424,697,727,1401,42,428100
42,3,428200,4288310,2432,1003,1003,0,1003,971,32,2432,2432,0,0,2432,2430,2374,41,0,10,0,5,2,2,0,0,0,0,2432,15,2417,2432,1168,1264,2374,42,428200
42,3,429100,5796580,2814,1158,1158,0,1158,1131,27,2814,2814,0,0,2814,2800,2699,54,2,36,0,9,14,13,1,0,0,0,2814,17,2797,2814,1283,1531,2699,42,429100
42,3,429201,4682453,4463,1742,1742,0,1742,1651,91,4463,4463,0,0,4463,4444,4157,68,3,206,3,7,19,19,0,0,0,0,4463,42,4421,4463,2110,2353,4157,42,429201
42,3,429202,4363952,4674,1976,1976,0,1976,1929,47,4674,4674,0,0,4674,4636,4483,42,4,94,0,13,38,34,4,0,0,0,4674,37,4637,4674,2235,2439,4483,42,429202
42,3,429300,8393878,5889,2560,2560,0,2560,2495,65,5889,5889,0,0,5889,5875,5788,33,5,41,5,3,14,14,0,0,0,0,5889,34,5855,5889,2722,3167,5788,42,429300
42,3,429400,3540257,4618,1984,1984,0,1984,1920,64,4618,4618,0,0,4618,4597,4544,25,1,14,4,9,21,19,1,0,1,0,4618,19,4599,4618,2170,2448,4544,42,429400
42,3,429500,4109168,4274,2418,2418,0,2418,2297,121,4274,4274,0,0,4274,4244,3989,87,5,151,4,8,30,27,2,1,0,0,4274,41,4233,4274,1948,2326,3989,42,429500
42,3,429600,3388980,3397,1539,1539,0,1539,1467,72,3397,3397,0,0,3397,3373,3185,137,7,27,5,12,24,18,6,0,0,0,3397,37,3360,3397,1563,1834,3185,42,429600
42,3,429700,3106085,2422,1045,1045,0,1045,1002,43,2422,2422,0,0,2422,2418,2380,17,0,17,0,4,4,4,0,0,0,0,2422,10,2412,2422,1138,1284,2380,42,429700
42,3,430100,856511,2345,1057,1057,0,1057,995,62,2345,2345,0,0,2345,2327,2283,29,0,12,0,3,18,18,0,0,0,0,2345,10,2335,2345,1116,1229,2283,42,430100
42,3,430200,1757270,4932,2247,2247,0,2247,2154,93,4932,4932,0,0,4932,4901,4821,39,5,26,0,10,31,27,4,0,0,0,4932,29,4903,4932,2296,2636,4821,42,430200
42,3,431100,934380,3555,1889,1889,0,1889,1725,164,3555,3555,0,0,3555,3496,3290,172,6,21,0,7,59,56,2,1,0,0,3555,33,3522,3555,1594,1961,3290,42,431100
42,3,431400,680137,1822,958,958,0,958,900,58,1822,1822,0,0,1822,1803,1729,62,5,6,0,1,19,18,1,0,0,0,1822,10,1812,1822,797,1025,1729,42,431400
42,3,431500,976036,3393,1923,1923,0,1923,1764,159,3393,3393,0,0,3393,3361,3169,152,4,30,0,6,32,28,4,0,0,0,3393,28,3365,3393,1525,1868,3169,42,431500
42,3,432300,902126,2317,1327,1327,0,1327,1232,95,2317,2317,0,0,2317,2287,2153,122,2,8,0,2,30,29,1,0,0,0,2317,15,2302,2317,1028,1289,2153,42,432300
42,3,432400,728407,2977,1518,1518,0,1518,1397,121,2977,2977,0,0,2977,2933,2772,135,3,16,1,6,44,38,6,0,0,0,2977,16,2961,2977,1398,1579,2772,42,432400
42,3,433000,435961,392,144,144,0,144,138,6,392,392,0,0,392,389,387,1,0,1,0,0,3,3,0,0,0,0,392,3,389,392,203,189,387,42,433000
42,3,434000,1033269,1917,825,825,0,825,784,41,1917,1917,0,0,1917,1899,1839,47,7,5,0,1,18,17,1,0,0,0,1917,9,1908,1917,893,1024,1839,42,434000
42,3,435000,1488979,2598,1228,1228,0,1228,1153,75,2598,2598,0,0,2598,2578,2453,93,1,30,0,1,20,20,0,0,0,0,2598,11,2587,2598,1309,1289,2453,42,435000
42,3,436000,6589633,723,318,318,0,318,310,8,723,723,0,0,723,720,715,4,0,1,0,0,3,2,1,0,0,0,723,1,722,723,370,353,715,42,436000
42,3,437000,17764557,3086,1177,1177,0,1177,1106,71,3086,3086,0,0,3086,3071,2992,26,2,46,2,3,15,14,1,0,0,0,3086,14,3072,3086,1543,1543,2992,42,437000
42,3,438000,6449565,652,231,231,0,231,225,6,652,652,0,0,652,648,615,16,0,12,0,5,4,2,2,0,0,0,652,11,641,652,331,321,615,42,438000
42,3,439000,13493570,1382,540,540,0,540,520,20,1382,1382,0,0,1382,1371,1322,15,9,21,0,4,11,10,1,0,0,0,1382,3,1379,1382,683,699,1322,42,439000
42,3,440000,18972275,981,355,355,0,355,336,19,981,981,0,0,981,972,955,9,0,6,0,2,9,9,0,0,0,0,981,3,978,981,419,562,955,42,440000
42,3,441000,4692271,1039,509,509,0,509,483,26,1039,1039,0,0,1039,1036,992,32,0,11,0,1,3,3,0,0,0,0,1039,10,1029,1039,494,545,992,42,441000
42,3,442000,2193311,236,96,96,0,96,90,6,236,236,0,0,236,235,227,6,2,0,0,0,1,1,0,0,0,0,236,1,235,236,113,123,227,42,442000
42,3,443000,519312,78,38,38,0,38,36,2,78,78,0,0,78,76,76,0,0,0,0,0,2,2,0,0,0,0,78,0,78,78,38,40,76,42,443000
42,3,444000,1160775,566,222,222,0,222,216,6,566,566,0,0,566,565,555,9,0,0,0,1,1,1,0,0,0,0,566,2,564,566,269,297,555,42,444000
42,3,445500,2482377,3902,2037,2037,0,2037,1891,146,3902,3902,0,0,3902,3859,3442,376,5,33,1,2,43,38,5,0,0,0,3902,42,3860,3902,1732,2170,3442,42,445500
42,3,446000,3952533,1730,671,671,0,671,644,27,1730,1730,0,0,1730,1716,1658,34,6,16,1,1,14,11,3,0,0,0,1730,15,1715,1730,813,917,1658,42,446000
42,3,447000,4127429,1568,599,599,0,599,569,30,1568,1568,0,0,1568,1549,1487,42,0,15,0,5,19,15,1,0,3,0,1568,12,1556,1568,752,816,1487,42,447000
42,3,448000,2560816,1232,653,653,0,653,576,77,1232,1232,0,0,1232,1197,1099,90,0,0,0,8,35,30,5,0,0,0,1232,20,1212,1232,549,683,1099,42,448000
42,3,449000,5371094,2314,920,920,0,920,886,34,2314,2314,0,0,2314,2308,2250,29,7,21,1,0,6,6,0,0,0,0,2314,18,2296,2314,1119,1195,2250,42,449000
42,3,450700,2062539,3402,1670,1670,0,1670,1562,108,3402,3402,0,0,3402,3354,3127,206,3,10,0,8,48,45,3,0,0,0,3402,25,3377,3402,1549,1853,3127,42,450700
42,3,450800,1402807,2729,1449,1449,0,1449,1318,131,2729,2729,0,0,2729,2675,2082,556,2,7,1,27,54,48,6,0,0,0,2729,35,2694,2729,1251,1478,2082,42,450800
42,3,451101,7381645,3591,1458,1458,0,1458,1402,56,3591,3591,0,0,3591,3570,3441,68,0,51,0,10,21,18,3,0,0,0,3591,39,3552,3591,1725,1866,3441,42,451101
42,3,451102,5940863,5573,2190,2190,0,2190,2029,161,5573,5573,0,0,5573,5480,4913,420,9,119,4,15,93,74,19,0,0,0,5573,56,5517,5573,2835,2738,4913,42,451102
42,3,451103,17152698,7178,3247,3247,0,3247,2785,462,7178,7178,0,0,7178,7126,6707,203,5,194,1,16,52,51,1,0,0,0,7178,66,7112,7178,3544,3634,6707,42,451103
42,3,451300,31002648,5948,2305,2305,0,2305,2229,76,5948,5948,0,0,5948,5898,5707,107,0,69,0,15,50,49,1,0,0,0,5948,59,5889,5948,2890,3058,5707,42,451300
42,3,452000,84409025,5145,2128,2128,0,2128,2028,100,5145,5145,0,0,5145,5100,4948,84,7,57,0,4,45,42,3,0,0,0,5145,29,5116,5145,2525,2620,4948,42,452000
42,3,453001,22858995,8416,3697,3697,0,3697,3494,203,8416,8416,0,0,8416,8365,7786,250,13,301,0,15,51,42,9,0,0,0,8416,88,8328,8416,4127,4289,7786,42,453001
42,3,453002,42101277,3838,1596,1596,0,1596,1510,86,3838,3838,0,0,3838,3815,3732,69,2,6,1,5,23,19,4,0,0,0,3838,20,3818,3838,1895,1943,3732,42,453002
42,3,454000,528241,415,180,180,0,180,171,9,415,415,0,0,415,412,389,22,0,1,0,0,3,3,0,0,0,0,415,0,415,415,197,218,389,42,454000
42,3,455000,1358948,1551,640,640,0,640,604,36,1551,1551,0,0,1551,1545,1523,14,1,1,0,6,6,6,0,0,0,0,1551,11,1540,1551,748,803,1523,42,455000
42,3,456001,14416713,3082,1175,1175,0,1175,1121,54,3082,3082,0,0,3082,3072,2996,36,1,36,1,2,10,10,0,0,0,0,3082,14,3068,3082,1526,1556,2996,42,456001
42,3,456003,31582650,4169,1806,1806,0,1806,1728,78,4169,4169,0,0,4169,4148,3990,95,1,45,0,17,21,21,0,0,0,0,4169,25,4144,4169,1964,2205,3990,42,456003
42,3,456004,6686797,5020,1943,1943,0,1943,1855,88,5020,5020,0,0,5020,4975,4540,298,0,114,5,18,45,40,3,2,0,0,5020,49,4971,5020,2334,2686,4540,42,456004
42,3,457100,937947,1580,828,828,0,828,792,36,1580,1580,0,0,1580,1573,1498,60,0,5,0,10,7,5,2,0,0,0,1580,15,1565,1580,728,852,1498,42,457100
42,3,457200,1863123,3761,1828,1828,0,1828,1747,81,3761,3761,0,0,3761,3729,3525,176,5,15,0,8,32,25,7,0,0,0,3761,26,3735,3761,1756,2005,3525,42,457200
42,3,458000,36753732,5265,2358,2358,0,2358,2224,134,5265,5265,0,0,5265,5239,5163,39,0,26,0,11,26,21,4,1,0,0,5265,19,5246,5265,2520,2745,5163,42,458000
42,3,459101,6016422,1779,731,731,0,731,685,46,1779,1779,0,0,1779,1765,1672,79,1,11,0,2,14,14,0,0,0,0,1779,10,1769,1779,893,886,1672,42,459101
42,3,459102,9461939,5096,1733,1733,0,1733,1699,34,5096,5096,0,0,5096,5069,4961,52,2,53,0,1,27,27,0,0,0,0,5096,32,5064,5096,2499,2597,4961,42,459102
42,3,459201,22722143,5414,2694,2694,0,2694,2444,250,5414,5414,0,0,5414,5383,5072,103,4,187,3,14,31,30,1,0,0,0,5414,48,5366,5414,2652,2762,5072,42,459201
42,3,459202,150383,738,500,500,0,500,491,9,738,738,0,0,738,733,708,12,6,6,0,1,5,5,0,0,0,0,738,6,732,738,299,439,708,42,459202
42,3,460001,6779100,4176,1776,1776,0,1776,1739,37,4176,4176,0,0,4176,4168,4134,13,0,18,2,1,8,8,0,0,0,0,4176,16,4160,4176,1934,2242,4134,42,460001
42,3,460002,7322052,3328,1204,1204,0,1204,1178,26,3328,3328,0,0,3328,3314,3268,25,1,18,0,2,14,12,2,0,0,0,3328,6,3322,3328,1650,1678,3268,42,460002
42,3,461000,3433213,1232,676,676,0,676,624,52,1232,1232,0,0,1232,1219,1199,15,1,0,0,4,13,11,2,0,0,0,1232,11,1221,1232,600,632,1199,42,461000
42,3,462100,4059617,2637,1444,1444,0,1444,1196,248,2637,2637,0,0,2637,2612,2291,308,2,8,0,3,25,24,1,0,0,0,2637,17,2620,2637,1243,1394,2291,42,462100
42,3,462600,1061745,4069,2112,2112,0,2112,1865,247,4069,4069,0,0,4069,4032,3774,231,12,3,0,12,37,37,0,0,0,0,4069,11,4058,4069,1895,2174,3774,42,462600
42,3,463900,989907,2892,1451,1451,0,1451,1276,175,2892,2892,0,0,2892,2862,2678,162,1,16,0,5,30,30,0,0,0,0,2892,33,2859,2892,1361,1531,2678,42,463900
42,3,464300,1127732,3712,1650,1650,0,1650,1565,85,3712,3712,0,0,3712,3692,3542,114,8,20,0,8,20,20,0,0,0,0,3712,21,3691,3712,1740,1972,3542,42,464300
42,3,464400,1699390,3730,1951,1951,0,1951,1629,322,3730,3730,0,0,3730,3637,2799,769,16,29,2,22,93,86,7,0,0,0,3730,39,3691,3730,1759,1971,2799,42,464400
42,3,465600,967980,2826,1540,1540,0,1540,1382,158,2826,2826,0,0,2826,2793,2642,109,6,28,4,4,33,26,7,0,0,0,2826,9,2817,2826,1321,1505,2642,42,465600
42,3,465800,1967863,3880,1804,1804,0,1804,1697,107,3880,3880,0,0,3880,3857,3762,75,1,12,1,6,23,20,3,0,0,0,3880,29,3851,3880,1858,2022,3762,42,465800
42,3,466000,1142616,468,182,182,0,182,177,5,468,468,0,0,468,458,453,0,0,4,0,1,10,10,0,0,0,0,468,7,461,468,228,240,453,42,466000
42,3,467000,1565526,464,193,193,0,193,185,8,464,464,0,0,464,463,460,3,0,0,0,0,1,1,0,0,0,0,464,2,462,464,231,233,460,42,467000
42,3,468700,1420691,1984,906,906,0,906,853,53,1984,1984,0,0,1984,1972,1894,66,0,9,0,3,12,12,0,0,0,0,1984,5,1979,1984,926,1058,1894,42,468700
42,3,468800,1107988,2365,1220,1220,0,1220,1127,93,2365,2365,0,0,2365,2349,2208,99,5,22,0,15,16,14,2,0,0,0,2365,24,2341,2365,1122,1243,2208,42,468800
42,3,468900,1751123,4040,2123,2123,0,2123,1987,136,4040,4040,0,0,4040,3954,3559,302,2,72,4,15,86,76,10,0,0,0,4040,54,3986,4040,1807,2233,3559,42,468900
42,3,469000,5437629,4719,2026,2026,0,2026,1974,52,4719,4719,0,0,4719,4659,4540,25,0,92,0,2,60,60,0,0,0,0,4719,31,4688,4719,2251,2468,4540,42,469000
42,3,470300,3527702,3805,1583,1583,0,1583,1539,44,3805,3805,0,0,3805,3794,3672,42,1,74,0,5,11,10,1,0,0,0,3805,27,3778,3805,1698,2107,3672,42,470300
42,3,470400,1820866,3461,1456,1456,0,1456,1424,32,3461,3461,0,0,3461,3443,3392,15,2,29,2,3,18,18,0,0,0,0,3461,15,3446,3461,1584,1877,3392,42,470400
42,3,470500,3001216,6643,3421,3421,0,3421,3276,145,6643,6643,0,0,6643,6527,5465,95,10,935,0,22,116,115,1,0,0,0,6643,48,6595,6643,3218,3425,5465,42,470500
42,3,470600,1941671,3379,1703,1703,0,1703,1596,107,3379,3379,0,0,3379,3349,3263,46,1,29,0,10,30,29,1,0,0,0,3379,27,3352,3379,1636,1743,3263,42,470600
42,3,471000,681671,1225,606,606,0,606,571,35,1225,1225,0,0,1225,1214,1196,12,0,3,0,3,11,11,0,0,0,0,1225,7,1218,1225,571,654,1196,42,471000
42,3,472100,530825,2755,1313,1313,0,1313,1241,72,2755,2755,0,0,2755,2718,2599,42,7,60,1,9,37,32,5,0,0,0,2755,36,2719,2755,1272,1483,2599,42,472100
42,3,472200,640793,2390,1112,1112,0,1112,1065,47,2390,2390,0,0,2390,2379,2331,22,3,18,4,1,11,6,5,0,0,0,2390,20,2370,2390,1141,1249,2331,42,472200
42,3,472300,338346,2203,1059,1059,0,1059,998,61,2203,2203,0,0,2203,2190,2099,32,3,49,0,7,13,13,0,0,0,0,2203,29,2174,2203,1033,1170,2099,42,472300
42,3,472400,408306,1957,803,803,0,803,785,18,1957,1957,0,0,1957,1942,1911,2,3,25,0,1,15,15,0,0,0,0,1957,14,1943,1957,945,1012,1911,42,472400
42,3,473100,1540194,4964,2389,2389,0,2389,2267,122,4964,4964,0,0,4964,4924,4770,37,7,90,0,20,40,40,0,0,0,0,4964,41,4923,4964,2323,2641,4770,42,473100
42,3,473200,742886,3432,1832,1832,0,1832,1752,80,3432,3432,0,0,3432,3409,3255,26,7,113,0,8,23,23,0,0,0,0,3432,34,3398,3432,1523,1909,3255,42,473200
42,3,473300,3315634,5477,2153,2153,0,2153,2101,52,5477,5477,0,0,5477,5434,5353,26,2,46,0,7,43,40,3,0,0,0,5477,36,5441,5477,2550,2927,5353,42,473300
42,3,473401,1501460,3768,1663,1663,0,1663,1606,57,3768,3768,0,0,3768,3743,3593,19,0,121,1,9,25,22,3,0,0,0,3768,35,3733,3768,1803,1965,3593,42,473401
42,3,473402,1682982,3681,1481,1481,0,1481,1434,47,3681,3681,0,0,3681,3658,3523,22,0,105,1,7,23,23,0,0,0,0,3681,37,3644,3681,1756,1925,3523,42,473402
42,3,473500,2354216,3619,1319,1319,0,1319,1288,31,3619,3619,0,0,3619,3597,3517,24,3,50,1,2,22,20,2,0,0,0,3619,43,3576,3619,1678,1941,3517,42,473500
